soil_moisture_pct,soil_temp_c,air_temp_c,humidity_pct,rain_detected,moisture_condition,fuzzy_very_dry,fuzzy_semi_dry,fuzzy_moist,fuzzy_wet,snn_pred_class,snn_pred_label,snn_confidence,conf_threshold,snn_logits,snn_softmax,override_applied,pump_status,pca_first5,pca_var_first5,t_read_ms,t_preproc_ms,t_infer_ms,t_cycle_ms,model_hash8,scaler_hash8,fuzzy_hash8,pca_hash8,h1,lr,gt_needed,correct,cum_n,cum_acc,cum_prec,cum_rec,cum_f1
100,20.81,23.1,60.6,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946241, -0.392082, -0.104924, 0.2974, 0.082962]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.82,1.49,7.5,1103.15,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,23.1,60.6,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946901, -0.388217, -0.1098, 0.300808, 0.08326]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.27,1.48,7.57,1103.98,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,23.1,60.5,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946921, -0.388227, -0.109769, 0.300827, 0.082272]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3331.87,1.49,7.53,3343.51,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.88,23.1,60.6,No,Wet,0,0,0,0.1353,1,ON,0.9933,0.65,"[-2.7918341159820557, 2.202894926071167]","[0.006727983709424734, 0.9932720065116882]",TRUE,OFF,"[-0.945563, -0.396044, -0.099969, 0.293914, 0.082663]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.98,1.49,7.54,1103.62,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.75,23.1,60.6,No,Wet,0,0,0,0.1353,1,ON,0.99,0.65,"[-2.5985794067382812, 1.9967414140701294]","[0.009998012334108353, 0.9900020360946655]",TRUE,OFF,"[-0.946901, -0.388217, -0.1098, 0.300808, 0.08326]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.07,1.49,7.51,1103.69,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.62,23.1,60.8,Yes,Wet,0,0,0,0.1353,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.953711, -0.381791, -0.120029, 0.307875, 0.058992]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.87,1.49,7.51,1103.24,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.69,23.1,60.8,Yes,Wet,0,0,0,0.1353,0,OFF,0.929,0.65,"[1.2595481872558594, -1.3118233680725098]","[0.928996205329895, 0.07100377231836319]",TRUE,OFF,"[-0.953066, -0.385587, -0.115154, 0.30451, 0.058688]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.35,1.49,7.58,1103.68,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23.1,60.8,Yes,Wet,0,0,0,0.1353,0,OFF,0.929,0.65,"[1.2595481872558594, -1.3118233680725098]","[0.928996205329895, 0.07100377231836319]",TRUE,OFF,"[-0.951743, -0.393346, -0.105323, 0.29766, 0.058085]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.21,1.47,7.67,1103.62,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23.1,60.8,Yes,Wet,0,0,0,0.1353,0,OFF,0.929,0.65,"[1.2595481872558594, -1.3118233680725098]","[0.928996205329895, 0.07100377231836319]",TRUE,OFF,"[-0.951743, -0.393346, -0.105323, 0.29766, 0.058085]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.3,1.48,7.5,1103.87,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.81,23.1,60.9,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.94,0.65,"[1.3326845169067383, -1.4191961288452148]","[0.9400194883346558, 0.05998052656650543]",TRUE,OFF,"[-0.951536, -0.395332, -0.107674, 0.314895, 0.058594]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.02,1.49,7.52,1104.1,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.81,23.2,61,Yes,Wet,0,0,0,0.1353,0,OFF,0.929,0.65,"[1.2595481872558594, -1.3118233680725098]","[0.928996205329895, 0.07100377231836319]",TRUE,OFF,"[-0.944046, -0.392577, -0.105429, 0.29764, 0.059303]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.75,1.51,7.61,1103.5,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.75,23.1,61.3,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.951894, -0.391625, -0.11262, 0.318335, 0.060572]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.69,1.5,7.64,1103.53,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.5,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.944856, -0.387188, -0.117647, 0.32184, 0.061047]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.75,1.5,7.56,1103.17,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.69,23.2,61.5,Yes,Wet,0,0,0,0.1353,0,OFF,0.929,0.65,"[1.2595481872558594, -1.3118233680725098]","[0.928996205329895, 0.07100377231836319]",TRUE,OFF,"[-0.94503, -0.384763, -0.115324, 0.304463, 0.061213]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",5605.92,3.65,16.9,5631.81,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
97.3,20.69,23.2,61.5,Yes,Wet,0,0,0.0001,0.224,0,OFF,0.9087,0.65,"[1.07509446144104, -1.2222901582717896]","[0.9086601734161377, 0.09133978933095932]",TRUE,OFF,"[-0.94449, -0.391595, -0.121159, 0.338689, 0.06085]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1075.85,1.49,7.5,1087.5,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
100,20.69,23.2,61.4,Yes,Wet,0,0,0,0.1353,0,OFF,0.929,0.65,"[1.2595481872558594, -1.3118233680725098]","[0.928996205329895, 0.07100377231836319]",TRUE,OFF,"[-0.945094, -0.384772, -0.115317, 0.304464, 0.061163]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.05,1.48,7.53,1103.62,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.4,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.94492, -0.387197, -0.117641, 0.321841, 0.060996]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.11,1.49,7.51,1103.53,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.3,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.944986, -0.387207, -0.117631, 0.321844, 0.06084]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.13,1.48,7.58,1103.49,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.4,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.94492, -0.387197, -0.117641, 0.321841, 0.060996]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3332.23,1.49,7.75,3344.11,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.4,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.94492, -0.387197, -0.117641, 0.321841, 0.060996]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.68,1.48,7.46,1103.29,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.4,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.94492, -0.387197, -0.117641, 0.321841, 0.060996]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.06,1.48,7.45,1103.68,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.5,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.944856, -0.387188, -0.117647, 0.32184, 0.061047]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.99,1.5,7.54,1103.72,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.6,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.944793, -0.38718, -0.11765, 0.321841, 0.060991]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.88,1.48,7.49,1103.19,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.62,23.2,61.6,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.945417, -0.383593, -0.122524, 0.325268, 0.061298]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3335.09,1.46,11.91,3351.11,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.6,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.944793, -0.38718, -0.11765, 0.321841, 0.060991]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1084.8,1.48,7.52,1096.46,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.69,23.2,61.7,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.944732, -0.387173, -0.11765, 0.321844, 0.06083]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.01,1.49,7.51,1103.67,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
97.3,20.69,23.2,61.7,Yes,Wet,0,0,0.0001,0.224,0,OFF,0.9087,0.65,"[1.07509446144104, -1.2222901582717896]","[0.9086601734161377, 0.09133978933095932]",TRUE,OFF,"[-0.944367, -0.39158, -0.121162, 0.338693, 0.060633]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.93,1.5,7.66,1103.79,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
98.65,20.62,23.2,61.7,Yes,Wet,0,0,0.0001,0.1757,0,OFF,0.8925,0.65,"[1.0019582509994507, -1.1149173974990845]","[0.8925326466560364, 0.10746739059686661]",TRUE,OFF,"[-0.945356, -0.383586, -0.122524, 0.325271, 0.061136]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3331.79,1.48,7.58,3343.53,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
95.95,20.62,23.2,61.8,Yes,Wet,0,0,0.0002,0.2804,0,OFF,0.9877,0.65,"[2.1473886966705322, -2.2411978244781494]","[0.9877340793609619, 0.012265948578715324]",TRUE,OFF,"[-0.944305, -0.395089, -0.131075, 0.358213, 0.060441]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.91,1.5,7.53,1103.57,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
94.59,20.62,23.2,61.8,Yes,Wet,0,0,0.0004,0.3447,0,OFF,0.965,0.65,"[1.5613738298416138, -1.7554224729537964]","[0.965000569820404, 0.03499945253133774]",TRUE,OFF,"[-0.943451, -0.404568, -0.138028, 0.373014, 0.060152]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092,1.48,7.48,1103.3,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
94.59,20.69,23.2,61.8,Yes,Wet,0,0,0.0004,0.3447,0,OFF,0.965,0.65,"[1.5613737106323242, -1.755422592163086]","[0.965000569820404, 0.03499945253133774]",TRUE,OFF,"[-0.942887, -0.407551, -0.133156, 0.369457, 0.059838]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.4,1.49,7.53,1104.01,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
94.59,20.62,23.2,61.8,Yes,Wet,0,0,0.0004,0.3447,0,OFF,0.965,0.65,"[1.5613738298416138, -1.7554224729537964]","[0.965000569820404, 0.03499945253133774]",TRUE,OFF,"[-0.943451, -0.404568, -0.138028, 0.373014, 0.060152]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.86,1.49,7.5,1103.22,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
94.59,20.69,23.2,61.6,Yes,Wet,0,0,0.0004,0.3447,0,OFF,0.965,0.65,"[1.5613737106323242, -1.755422592163086]","[0.965000569820404, 0.03499945253133774]",TRUE,OFF,"[-0.943008, -0.407564, -0.133159, 0.369449, 0.060266]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.29,1.49,7.51,1103.94,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
94.59,20.62,23.2,61.4,Yes,Wet,0,0,0.0004,0.3447,0,OFF,0.965,0.65,"[1.5613738298416138, -1.7554224729537964]","[0.965000569820404, 0.03499945253133774]",TRUE,OFF,"[-0.943698, -0.404598, -0.138022, 0.373006, 0.060585]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.99,1.49,7.59,1103.72,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
94.59,20.69,23.3,61.4,Yes,Wet,0,0,0.0004,0.3447,0,OFF,0.965,0.65,"[1.5613738298416138, -1.7554224729537964]","[0.965000569820404, 0.03499945253133774]",TRUE,OFF,"[-0.935981, -0.406881, -0.133205, 0.369453, 0.060233]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.96,1.49,7.46,1103.2,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
95.95,20.69,23.3,61.3,Yes,Wet,0,0,0.0002,0.2804,0,OFF,0.9821,0.65,"[1.9328126907348633, -2.0712697505950928]","[0.9820857048034668, 0.017914239317178726]",TRUE,OFF,"[-0.936881, -0.397605, -0.126242, 0.354688, 0.060369]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.4,1.48,7.53,1103.72,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
95.95,20.69,23.3,61.2,Yes,Wet,0,0,0.0002,0.2804,0,OFF,0.9821,0.65,"[1.9328126907348633, -2.0712697505950928]","[0.9820857048034668, 0.017914239317178726]",TRUE,OFF,"[-0.936949, -0.397616, -0.12623, 0.354693, 0.060107]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.31,1.49,7.52,1103.64,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
93.24,20.69,23.3,61,Yes,Wet,0,0,0.0007,0.4161,0,OFF,0.965,0.65,"[1.5613738298416138, -1.755422592163086]","[0.965000569820404, 0.03499945253133774]",TRUE,OFF,"[-0.935145, -0.419105, -0.142391, 0.382647, 0.058619]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.33,1.54,7.57,1104.08,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
95.95,20.75,23.2,61,Yes,Wet,0,0,0.0002,0.2804,0,OFF,0.9821,0.65,"[1.9328126907348633, -2.0712697505950928]","[0.9820857048034668, 0.017914239317178726]",TRUE,OFF,"[-0.943644, -0.401602, -0.121188, 0.351098, 0.058993]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.77,1.49,7.49,1103.42,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
95.95,20.75,23.3,61,Yes,Wet,0,0,0.0002,0.2804,0,OFF,0.9821,0.65,"[1.9328126907348633, -2.0712697505950928]","[0.9820857048034668, 0.017914239317178726]",TRUE,OFF,"[-0.93649, -0.400903, -0.121243, 0.351102, 0.058955]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092,1.46,13.51,1108.98,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
97.3,20.69,23.3,61.1,Yes,Wet,0,0,0.0001,0.224,0,OFF,0.9087,0.65,"[1.07509446144104, -1.2222901582717896]","[0.9086601734161377, 0.09133978933095932]",TRUE,OFF,"[-0.937604, -0.390938, -0.121169, 0.338709, 0.059977]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3326.55,1.49,9.67,3340.33,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
95.95,20.69,23.3,61.2,Yes,Wet,0,0,0.0002,0.2804,0,OFF,0.9821,0.65,"[1.9328126907348633, -2.0712697505950928]","[0.9820857048034668, 0.017914239317178726]",TRUE,OFF,"[-0.936949, -0.397616, -0.12623, 0.354693, 0.060107]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3329.82,1.49,7.51,3341.58,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
95.95,20.69,23.3,61.2,Yes,Wet,0,0,0.0002,0.2804,0,OFF,0.9821,0.65,"[1.9328126907348633, -2.0712697505950928]","[0.9820857048034668, 0.017914239317178726]",TRUE,OFF,"[-0.936949, -0.397616, -0.12623, 0.354693, 0.060107]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092,1.51,7.5,1103.68,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
95.95,20.75,23.3,61.3,Yes,Wet,0,0,0.0002,0.2804,0,OFF,0.9821,0.65,"[1.9328126907348633, -2.0712697505950928]","[0.9820857048034668, 0.017914239317178726]",TRUE,OFF,"[-0.936282, -0.400866, -0.121291, 0.35108, 0.060055]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.95,1.5,7.64,1103.39,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
82.43,20.69,23.3,61.2,No,Wet,0,0,0.0232,0.9708,0,OFF,0.7793,0.65,"[0.4297455847263336, -0.8320018649101257]","[0.7793267965316772, 0.22067321836948395]",TRUE,OFF,"[-0.910674, -0.622446, -0.314998, 0.409732, 0.080406]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.13,1.49,7.48,1103.75,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
93.24,20.88,23.3,61.2,No,Wet,0,0,0.0007,0.4161,1,ON,0.9756,0.65,"[-2.1264984607696533, 1.5615085363388062]","[0.024411017075181007, 0.9755890369415283]",TRUE,OFF,"[-0.928025, -0.426496, -0.127292, 0.371297, 0.085066]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.97,1.49,7.5,1103.64,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
94.59,20.94,23.3,61.1,No,Wet,0,0,0.0004,0.3447,1,ON,0.9248,0.65,"[-1.5712738037109375, 0.93759685754776]","[0.07523864507675171, 0.9247612953186035]",TRUE,OFF,"[-0.928494, -0.417993, -0.113164, 0.354534, 0.084764]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.05,1.49,7.53,1103.4,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
13.51,19.56,23.4,61,No,Very Dry,0.8103,0.0994,0.0002,0,1,ON,0.9997,0.65,"[-4.296890735626221, 3.9421348571777344]","[0.00026407185941934586, 0.9997358918190002]",FALSE,ON,"[-1.035576, 0.699842, 0.113634, -0.004468, 0.075981]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.61,1.49,7.56,1106.3,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
25.68,19.25,23.3,60.9,No,Very Dry,0.8512,0.6474,0.0136,0,1,ON,0.9764,0.65,"[-2.0541155338287354, 1.6698832511901855]","[0.023568378761410713, 0.9764316082000732]",FALSE,ON,"[-1.037816, 0.652869, 0.240133, 0.300252, 0.08746]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.92,1.47,7.73,1103.45,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
32.43,19.19,23.3,60.9,No,Semi Dry,0.4617,0.9676,0.0784,0,1,ON,0.9765,0.65,"[-2.122119188308716, 1.6051807403564453]","[0.02349252812564373, 0.9765074253082275]",FALSE,ON,"[-1.019869, 0.466164, 0.232168, 0.605768, 0.098169]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.18,1.5,7.5,1103.81,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
39.19,19.06,23.3,60.8,No,Semi Dry,0.1586,0.916,0.2865,0.0002,,,0.6423,0.65,"[-0.5771734118461609, 0.008237998001277447]","[0.35768839716911316, 0.6423116326332092]",,SKIP_LOW_CONF,"[-0.992645, 0.171263, 0.028072, 0.861753, 0.10627]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1091.9,1.48,7.55,1101.56,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
37.84,18.94,23.3,60.9,No,Semi Dry,0.2037,0.9605,0.2293,0.0001,,,0.6423,0.65,"[-0.5771734118461609, 0.008238136768341064]","[0.35768836736679077, 0.6423116326332092]",,SKIP_LOW_CONF,"[-1.000459, 0.251506, 0.068817, 0.811468, 0.106376]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3333.88,1.5,7.5,3343.52,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
37.84,18.94,23.3,60.9,No,Semi Dry,0.2037,0.9605,0.2293,0.0001,,,0.6423,0.65,"[-0.5771734118461609, 0.008238136768341064]","[0.35768836736679077, 0.6423116326332092]",,SKIP_LOW_CONF,"[-1.000459, 0.251506, 0.068817, 0.811468, 0.106376]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1093.85,1.49,7.43,1103.36,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
37.84,18.94,23.3,60.9,No,Semi Dry,0.2037,0.9605,0.2293,0.0001,,,0.6423,0.65,"[-0.5771734118461609, 0.008238136768341064]","[0.35768836736679077, 0.6423116326332092]",,SKIP_LOW_CONF,"[-1.000459, 0.251506, 0.068817, 0.811468, 0.106376]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.03,1.49,7.46,1103.59,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
2.7,18.81,23.3,61,No,Very Dry,0.224,0.0054,0,0,1,ON,0.9985,0.65,"[-3.4561493396759033, 3.0144424438476562]","[0.0015459160786122084, 0.9984540939331055]",FALSE,ON,"[-1.018814, 0.426925, -0.151595, 0.073255, 0.087166]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.01,1.47,7.57,1105.3,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
27.03,18.81,23.3,61,No,Very Dry,0.7812,0.7277,0.02,0,1,ON,0.9741,0.65,"[-1.96837317943573, 1.6585273742675781]","[0.025909345597028732, 0.9740906953811646]",FALSE,ON,"[-1.03943, 0.659521, 0.217642, 0.342056, 0.092474]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.49,1.47,7.5,1103.68,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
37.84,18.94,23.3,61.1,No,Semi Dry,0.2037,0.9605,0.2293,0.0001,,,0.6423,0.65,"[-0.5771734118461609, 0.008238136768341064]","[0.35768836736679077, 0.6423116326332092]",,SKIP_LOW_CONF,"[-1.000439, 0.251518, 0.068783, 0.811448, 0.107425]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1092.2,1.49,7.49,1101.78,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
37.84,19,23.3,61.2,No,Semi Dry,0.2037,0.9605,0.2293,0.0001,,,0.6423,0.65,"[-0.5771734118461609, 0.008238136768341064]","[0.35768836736679077, 0.6423116326332092]",,SKIP_LOW_CONF,"[-0.999636, 0.244869, 0.073711, 0.815194, 0.107464]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1093.8,1.46,7.56,1103.5,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
27.03,19.06,23.3,61.2,No,Very Dry,0.7812,0.7277,0.02,0,1,ON,0.987,0.65,"[-2.352405548095703, 1.980051040649414]","[0.012964942492544651, 0.9870350956916809]",FALSE,ON,"[-1.036866, 0.639164, 0.23706, 0.352612, 0.091961]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",1094.06,1.47,7.55,1105.37,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
32.43,19.06,23.3,61.1,No,Semi Dry,0.4617,0.9676,0.0784,0,1,ON,0.9932,0.65,"[-2.7172088623046875, 2.2669994831085205]","[0.006798658519983292, 0.9932013154029846]",FALSE,ON,"[-1.02132, 0.47803, 0.222281, 0.599503, 0.099883]","[0.134816, 0.134078, 0.090157, 0.070748, 0.056924]",3332.2,1.48,7.52,3344.52,cdc32a4d,8744b7f3,030c9f04,2c93f763,69,0.001,,,,,,,
